tab_id	word	niu	yunbu	she	hu	deng	tone	chong	fanqie	flag	expl	ipa	jp	bwipa	bwjp
196	釭	見	東	通	開	一	平	O	古紅	3	車釭說文曰車轂中鐵也又古雙切	kʊŋ55	gung1	kœŋ53	goeng1
197	魟	見	東	通	開	一	平	O	古紅	3	䱑魟江蟲形似蟹可食又音烘	kʊŋ55	gung1	kœŋ53	goeng1
198	攻	見	東	通	開	一	平	O	古紅	2	攻擊	kʊŋ55	gung1	kœŋ53	goeng1
199	㓚	見	東	通	開	一	平	O	古紅	1	銍穫也	kʊŋ55	gung1	kœŋ53	goeng1
200	愩	見	東	通	開	一	平	O	古紅	1	憒也	kʊŋ55	gung1	kœŋ53	goeng1
201	碽	見	東	通	開	一	平	O	古紅	1	擊聲	kʊŋ55	gung1	kœŋ53	goeng1
202	篢	見	東	通	開	一	平	O	古紅	1	篢笠方言	kʊŋ55	gung1	kœŋ53	goeng1
203	蒙	明	東	通	開	一	平	O	莫紅	1	覆也奄也爾雅釋草曰蒙王女也莫紅切二十七	mʊŋ21	mung4	mœŋ21	moeng4
204	冡	明	東	通	開	一	平	O	莫紅	1	說文覆也	mʊŋ21	mung4	mœŋ21	moeng4
205	濛	明	東	通	開	一	平	O	莫紅	2	涳濛細雨	mʊŋ21	mung4	mœŋ21	moeng4
206	𩦺	明	東	通	開	一	平	O	莫紅	1	驢子曰𩦺	mʊŋ21	mung4	mœŋ21	moeng4
207	艨	明	東	通	開	一	平	O	莫紅	2	艨艟戰船又武用切	mʊŋ21	mung4	mœŋ21	moeng4
208	䑃	明	東	通	開	一	平	O	莫紅	2	大皃	mʊŋ21	mung4	mœŋ21	moeng4
209	矇	明	東	通	開	一	平	O	莫紅	1	矇瞽	mʊŋ21	mung4	mœŋ21	moeng4
210	饛	明	東	通	開	一	平	O	莫紅	1	盛食滿皃	mʊŋ21	mung4	mœŋ21	moeng4
211	䰒	明	東	通	開	一	平	O	莫紅	1	馬垂鬣也	mʊŋ21	mung4	mœŋ21	moeng4
212	檬	明	東	通	開	一	平	O	莫紅	1	似槐華黃	mʊŋ21	mung4	mœŋ21	moeng4
213	𨢊	明	東	通	開	一	平	O	莫紅	1	麴生衣皃	mʊŋ21	mung4	mœŋ21	moeng4
214	䴿	明	東	通	開	一	平	O	莫紅	1	上同（麴生衣皃）	mʊŋ21	mung4	mœŋ21	moeng4
215	𨣘	明	東	通	開	一	平	O	莫紅	1	亦上同（麴生衣皃）	mʊŋ21	mung4	mœŋ21	moeng4
216	鸏	明	東	通	開	一	平	O	莫紅	2	鸏䴀鳥也	mʊŋ21	mung4	mœŋ21	moeng4
217	幪	明	東	通	開	一	平	O	莫紅	1	覆也蓋衣也又幪縠	mʊŋ21	mung4	mœŋ21	moeng4
218	罞	明	東	通	開	一	平	O	莫紅	2	爾雅曰麋罟謂之罞	mʊŋ21	mung4	mœŋ21	moeng4
219	𢄐	明	東	通	開	一	平	O	莫紅	2	說文云蓋衣也又莫弄切	mʊŋ21	mung4	mœŋ21	moeng4
220	髳	明	東	通	開	一	平	O	莫紅	1	爾雅釋詁曰覭髳茀離也	mʊŋ21	mung4	mœŋ21	moeng4
221	蠓	明	東	通	開	一	平	O	莫紅	2	蠛蠓似蚊又莫孔切	mʊŋ21	mung4	mœŋ21	moeng4
222	𦿏	明	東	通	開	一	平	O	莫紅	1	草可爲帚	mʊŋ21	mung4	mœŋ21	moeng4
223	雺	明	東	通	開	一	平	O	莫紅	4	天氣下地不應曰雺又莫侯切	mʊŋ21	mung4	mœŋ21	moeng4
224	霿	明	東	通	開	一	平	O	莫紅	2	（天氣下地不應曰雺又莫侯切）	mʊŋ21	mung4	mœŋ21	moeng4
225	霚	明	東	通	開	一	平	O	莫紅	2	並上同（天氣下地不應曰雺又莫侯切）	mʊŋ21	mung4	mœŋ21	moeng4
226	朦	明	東	通	開	一	平	O	莫紅	1	朦朧月下	mʊŋ21	mung4	mœŋ21	moeng4
227	䀄	明	東	通	開	一	平	O	莫紅	1	器滿	mʊŋ21	mung4	mœŋ21	moeng4
228	懜	明	東	通	開	一	平	O	莫紅	3	心悶闇也	mʊŋ21	mung4	mœŋ21	moeng4
229	靀	明	東	通	開	一	平	O	莫紅	1	小雨	mʊŋ21	mung4	mœŋ21	moeng4
230	籠	來	東	通	開	一	平	O	盧紅	3	西京雜記曰漢制天子以象牙爲火籠盧紅切又力董切二十七	lʊŋ21	lung4	lœŋ21	loeng4
231	豅	來	東	通	開	一	平	O	盧紅	1	大谷	lʊŋ21	lung4	lœŋ21	loeng4
232	㰍	來	東	通	開	一	平	O	盧紅	1	說文云房室之疏也亦作櫳	lʊŋ21	lung4	lœŋ21	loeng4
233	朧	來	東	通	開	一	平	O	盧紅	1	朦朧	lʊŋ21	lung4	lœŋ21	loeng4
234	𡃡	來	東	通	開	一	平	O	盧紅	1	大聲	lʊŋ21	lung4	lœŋ21	loeng4
235	龓	來	東	通	開	一	平	O	盧紅	2	馬龓頭	lʊŋ21	lung4	lœŋ21	loeng4
236	䪊	來	東	通	開	一	平	O	盧紅	1	上同（馬龓頭）	lʊŋ21	lung4	lœŋ21	loeng4
237	瀧	來	東	通	開	一	平	O	盧紅	3	瀧涷沾漬說文曰雨瀧瀧也	lʊŋ21	lung4	lœŋ21	loeng4
238	聾	來	東	通	開	一	平	O	盧紅	1	耳聾左傳云不聽五聲之和曰聾釋名曰聾籠也如在蒙籠之內不可察也	lʊŋ21	lung4	lœŋ21	loeng4
239	𨏠	來	東	通	開	一	平	O	盧紅	1	軸頭	lʊŋ21	lung4	lœŋ21	loeng4
240	礱	來	東	通	開	一	平	O	盧紅	2	磨也	lʊŋ21	lung4	lœŋ21	loeng4
241	䆍	來	東	通	開	一	平	O	盧紅	1	禾病	lʊŋ21	lung4	lœŋ21	loeng4
242	𪚗	來	東	通	開	一	平	O	盧紅	1	上同（禾病）	lʊŋ21	lung4	lœŋ21	loeng4
243	嚨	來	東	通	開	一	平	O	盧紅	1	喉嚨	lʊŋ21	lung4	lœŋ21	loeng4
244	蘢	來	東	通	開	一	平	O	盧紅	2	蘢古草名又音龍	lʊŋ21	lung4	lœŋ21	loeng4
245	櫳	來	東	通	開	一	平	O	盧紅	1	檻也養獸所也	lʊŋ21	lung4	lœŋ21	loeng4
246	𤮨	來	東	通	開	一	平	O	盧紅	1	字書云築土𤮨穀	lʊŋ21	lung4	lœŋ21	loeng4
247	巃	來	東	通	開	一	平	O	盧紅	2	巃嵸山皃嵸祖紅切又音竉摠	lʊŋ21	lung4	lœŋ21	loeng4
248	襱	來	東	通	開	一	平	O	盧紅	3	襱裙	lʊŋ21	lung4	lœŋ21	loeng4
249	𧙥	來	東	通	開	一	平	O	盧紅	1	上同（襱裙）	lʊŋ21	lung4	lœŋ21	loeng4
250	瓏	來	東	通	開	一	平	O	盧紅	1	玲瓏玉聲	lʊŋ21	lung4	lœŋ21	loeng4
251	曨	來	東	通	開	一	平	O	盧紅	2	日欲出也	lʊŋ21	lung4	lœŋ21	loeng4
252	鸗	來	東	通	開	一	平	O	盧紅	2	鳥名	lʊŋ21	lung4	lœŋ21	loeng4
253	𩟭	來	東	通	開	一	平	O	盧紅	1	𩟭餅	lʊŋ21	lung4	lœŋ21	loeng4
254	蠪	來	東	通	開	一	平	O	盧紅	1	蠪蛭如狐九尾虎爪音如小兒食人一名䗁蠪又爾雅曰蠪朾螘郭璞云赤駁蚍蜉	lʊŋ21	lung4	lœŋ21	loeng4
255	㟅	來	東	通	開	一	平	O	盧紅	3	崆㟅山皃	lʊŋ21	lung4	lœŋ21	loeng4
256	屸	來	東	通	開	一	平	O	盧紅	1	山形	lʊŋ21	lung4	lœŋ21	loeng4
257	洪	匣	東	通	開	一	平	O	戶公	1	大也亦姓共工氏之後本姓共氏後改爲洪氏戶公切二十二	hʊŋ21	hung4	hœŋ21	hoeng4
258	鉷	匣	東	通	開	一	平	O	戶公	1	弩牙	hʊŋ21	hung4	hœŋ21	hoeng4
259	訌	匣	東	通	開	一	平	O	戶公	1	潰也詩曰蟊賊內訌	hʊŋ21	hung4	hœŋ21	hoeng4
260	紅	匣	東	通	開	一	平	O	戶公	1	色也又姓	hʊŋ21	hung4	hœŋ21	hoeng4
261	虹	匣	東	通	開	一	平	O	戶公	3	螮蝀也又古巷切	hʊŋ21	hung4	hœŋ21	hoeng4
262	仜	匣	東	通	開	一	平	O	戶公	1	身肥大也	hʊŋ21	hung4	hœŋ21	hoeng4
263	鴻	匣	東	通	開	一	平	O	戶公	2	詩傳云大曰鴻小曰鴈又姓左傳衛大夫鴻聊魋	hʊŋ21	hung4	hœŋ21	hoeng4
264	葒	匣	東	通	開	一	平	O	戶公	1	水草一曰蘢古詩云隰有游龍傳曰龍即紅草也字或從艹	hʊŋ21	hung4	hœŋ21	hoeng4
265	葓	匣	東	通	開	一	平	O	戶公	1	上同（水草一曰蘢古詩云隰有游龍傳曰龍即紅草也字或從艹）	hʊŋ21	hung4	hœŋ21	hoeng4
266	谼	匣	東	通	開	一	平	O	戶公	1	大壑又谼谷寺在相州	hʊŋ21	hung4	hœŋ21	hoeng4
267	䉺	匣	東	通	開	一	平	O	戶公	1	陳赤米也	hʊŋ21	hung4	hœŋ21	hoeng4
268	烘	匣	東	通	開	一	平	O	戶公	4	字林云燎也又呼紅切	hʊŋ21	hung4	hœŋ21	hoeng4
269	洚	匣	東	通	開	一	平	O	戶公	4	說文曰水不遵道一曰下也又戶冬下江二切	hʊŋ21	hung4	hœŋ21	hoeng4
270	渱	匣	東	通	開	一	平	O	戶公	1	潰渱水沸湧也	hʊŋ21	hung4	hœŋ21	hoeng4
271	𨹁	匣	東	通	開	一	平	O	戶公	2	從𨹁山名在雲南	hʊŋ21	hung4	hœŋ21	hoeng4
272	魟	匣	東	通	開	一	平	O	戶公	3	魟白魚又音烘	hʊŋ21	hung4	hœŋ21	hoeng4
273	䧆	匣	東	通	開	一	平	O	戶公	1	坑也	hʊŋ21	hung4	hœŋ21	hoeng4
274	䪦	匣	東	通	開	一	平	O	戶公	1	大聲	hʊŋ21	hung4	hœŋ21	hoeng4
275	𦏺	匣	東	通	開	一	平	O	戶公	1	飛聲	hʊŋ21	hung4	hœŋ21	hoeng4
276	䫹	匣	東	通	開	一	平	O	戶公	1	大風	hʊŋ21	hung4	hœŋ21	hoeng4
277	𨾊	匣	東	通	開	一	平	O	戶公	1	鳥肥大𨾊唯然	hʊŋ21	hung4	hœŋ21	hoeng4
278	叢	從	東	通	開	一	平	O	徂紅	1	聚也徂紅切五	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
279	藂	從	東	通	開	一	平	O	徂紅	1	俗（聚也徂紅切五）	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
280	䕺	從	東	通	開	一	平	O	徂紅	1	草䕺生皃	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
281	潀	從	東	通	開	一	平	O	徂紅	3	水會也	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
282	𥵫	從	東	通	開	一	平	O	徂紅	1	籠𥵫取魚器俗	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
283	翁	影	東	通	開	一	平	O	烏紅	1	老稱也亦鳥頸毛又姓漢書貨殖傳有翁伯販脂而傾縣邑烏紅切八	∅ʊŋ55	ung1	∅œŋ53	oeng1
284	螉	影	東	通	開	一	平	O	烏紅	1	蠮螉蟲名細𦝫𧒒也	∅ʊŋ55	ung1	∅œŋ53	oeng1
285	䱵	影	東	通	開	一	平	O	烏紅	1	魚名	∅ʊŋ55	ung1	∅œŋ53	oeng1
286	蓊	影	東	通	開	一	平	O	烏紅	2	蓊鬱草木盛皃又烏桶切	∅ʊŋ55	ung1	∅œŋ53	oeng1
287	䈵	影	東	通	開	一	平	O	烏紅	2	竹盛皃	∅ʊŋ55	ung1	∅œŋ53	oeng1
288	䩺	影	東	通	開	一	平	O	烏紅	1	吳人靴靿曰䩺	∅ʊŋ55	ung1	∅œŋ53	oeng1
289	㮬	影	東	通	開	一	平	O	烏紅	1	水㮬子果名出南州	∅ʊŋ55	ung1	∅œŋ53	oeng1
290	𩔚	影	東	通	開	一	平	O	烏紅	1	頸毛也	∅ʊŋ55	ung1	∅œŋ53	oeng1
291	悤	清	東	通	開	一	平	O	倉紅	1	速也倉紅切十五	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
292	忩	清	東	通	開	一	平	O	倉紅	1	俗（速也倉紅切十五）	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
293	蔥	清	東	通	開	一	平	O	倉紅	1	葷菜	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
294	樬	清	東	通	開	一	平	O	倉紅	1	尖頭擔也	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
295	䡯	清	東	通	開	一	平	O	倉紅	1	轞車載囚	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
296	聰	清	東	通	開	一	平	O	倉紅	1	聞也明也察也聽也殷仲堪父患耳聰聞牀下蟻動謂之牛鬬出晉書	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
297	𦇎	清	東	通	開	一	平	O	倉紅	1	色青黃又細絹	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
298	璁	清	東	通	開	一	平	O	倉紅	1	石似玉也	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
299	驄	清	東	通	開	一	平	O	倉紅	1	馬青白雜色	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
300	蟌	清	東	通	開	一	平	O	倉紅	1	蜻蜓淮南子曰蝦蟆爲鶉水蠆爲蟌	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
301	囪	清	東	通	開	一	平	O	倉紅	2	竈突	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
302	𨣼	清	東	通	開	一	平	O	倉紅	1	𨣼𨢊濁酒	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
303	鏓	清	東	通	開	一	平	O	倉紅	1	大鑿平木器	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
304	熜	清	東	通	開	一	平	O	倉紅	2	熅也又子孔切	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
305	𢊕	清	東	通	開	一	平	O	倉紅	2	屋階中會又子孔切	tʃʰʊŋ55	cung1	tʃʰœŋ53	coeng1
306	通	透	東	通	開	一	平	O	他紅	1	達也三禮圖曰通天冠一名高山冠上之所服也亦州名本漢宕渠縣內有地萬餘頃因名爲萬州後魏以萬州居四達之路改爲通州又姓出姓苑他紅切九	tʰʊŋ55	tung1	tʰœŋ53	toeng1
307	蓪	透	東	通	開	一	平	O	他紅	1	蓪草藥名中有小孔通氣	tʰʊŋ55	tung1	tʰœŋ53	toeng1
308	侗	透	東	通	開	一	平	O	他紅	3	大也	tʰʊŋ55	tung1	tʰœŋ53	toeng1
309	恫	透	東	通	開	一	平	O	他紅	2	痛也	tʰʊŋ55	tung1	tʰœŋ53	toeng1
310	痌	透	東	通	開	一	平	O	他紅	1	上同（痛也）	tʰʊŋ55	tung1	tʰœŋ53	toeng1
311	曈	透	東	通	開	一	平	O	他紅	3	曈曨欲明之皃	tʰʊŋ55	tung1	tʰœŋ53	toeng1
312	俑	透	東	通	開	一	平	O	他紅	2	俑偶人又音勇	tʰʊŋ55	tung1	tʰœŋ53	toeng1
313	𧳆	透	東	通	開	一	平	O	他紅	1	獸名似豕出泰山又音同	tʰʊŋ55	tung1	tʰœŋ53	toeng1
314	𨀜	透	東	通	開	一	平	O	他紅	1	走皃	tʰʊŋ55	tung1	tʰœŋ53	toeng1
315	葼	精	東	通	開	一	平	O	子紅	1	木細枝也子紅切二十一	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
316	鬷	精	東	通	開	一	平	O	子紅	2	釜屬又姓左傳鄭大夫鬷明	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
317	嵕	精	東	通	開	一	平	O	子紅	1	九嵕山名	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
318	猣	精	東	通	開	一	平	O	子紅	2	犬生三子	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
319	豵	精	東	通	開	一	平	O	子紅	2	豕生三子	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
320	鯼	精	東	通	開	一	平	O	子紅	2	石首魚名	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
321	椶	精	東	通	開	一	平	O	子紅	1	椶櫚一名蒲葵	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
322	騣	精	東	通	開	一	平	O	子紅	1	馬鬣	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
323	𩮰	精	東	通	開	一	平	O	子紅	2	上同（馬鬣）	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
324	䗥	精	東	通	開	一	平	O	子紅	2	螉䗥蟲名	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
325	嵸	精	東	通	開	一	平	O	子紅	2	巃嵸又作孔切	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
326	艐	精	東	通	開	一	平	O	子紅	3	書傳云三艐國名說文云船著沙不行也	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
327	蝬	精	東	通	開	一	平	O	子紅	1	三蝬蛤屬出臨海異物志	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
328	堫	精	東	通	開	一	平	O	子紅	2	種也	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
329	𥓻	精	東	通	開	一	平	O	子紅	1	石也	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
330	翪	精	東	通	開	一	平	O	子紅	2	聳翅上下皃	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
331	緵	精	東	通	開	一	平	O	子紅	2	縷也又作弄切	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
332	㚇	精	東	通	開	一	平	O	子紅	2	飛而斂足又子貢切	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
333	㣭	精	東	通	開	一	平	O	子紅	1	數也	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
334	稯	精	東	通	開	一	平	O	子紅	1	禾束	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
335	鬉	精	東	通	開	一	平	O	子紅	1	毛亂	tʃʊŋ55	zung1	tʃœŋ53	zoeng1
336	蓬	並	東	通	開	一	平	O	薄紅	1	草名亦州名周割巴州之伏虞郡於此置蓬州因蓬山而名之薄紅切十	pʰʊŋ21	pung4	pœŋ21	boeng4
337	𥭗	並	東	通	開	一	平	O	薄紅	1	車軬	pʰʊŋ21	pung4	pœŋ21	boeng4
338	篷	並	東	通	開	一	平	O	薄紅	1	織竹夾箬覆舟也	pʰʊŋ21	pung4	pœŋ21	boeng4
339	髼	並	東	通	開	一	平	O	薄紅	1	髼䯳髮亂皃	pʰʊŋ21	pung4	pœŋ21	boeng4
340	蜂	並	東	通	開	一	平	O	薄紅	2	蟲名出蒼頡篇又音峯	pʰʊŋ21	pung4	pœŋ21	boeng4
341	芃	並	東	通	開	一	平	O	薄紅	2	芃芃草盛皃又音馮	pʰʊŋ21	pung4	pœŋ21	boeng4
342	𧚋	並	東	通	開	一	平	O	薄紅	1	爾雅曰困衱𧚋亦作袶又音降	pʰʊŋ21	pung4	pœŋ21	boeng4
343	韸	並	東	通	開	一	平	O	薄紅	1	鼓聲	pʰʊŋ21	pung4	pœŋ21	boeng4
344	䮾	並	東	通	開	一	平	O	薄紅	2	充塞皃又音龍瀧	pʰʊŋ21	pung4	pœŋ21	boeng4
345	𩖛	並	東	通	開	一	平	O	薄紅	2	風皃又步留切	pʰʊŋ21	pung4	pœŋ21	boeng4
346	烘	曉	東	通	開	一	平	O	呼東	4	火皃呼東切又音紅六	hʊŋ55	hung1	hœŋ53	hoeng1
347	叿	曉	東	通	開	一	平	O	呼東	1	叿叿市人聲	hʊŋ55	hung1	hœŋ53	hoeng1
348	魟	曉	東	通	開	一	平	O	呼東	3	河魚似鼈	hʊŋ55	hung1	hœŋ53	hoeng1
349	谾	曉	東	通	開	一	平	O	呼東	2	谷空皃出字林	hʊŋ55	hung1	hœŋ53	hoeng1
350	𩐠	曉	東	通	開	一	平	O	呼東	1	𩐠䪦大聲	hʊŋ55	hung1	hœŋ53	hoeng1
351	𩗄	曉	東	通	開	一	平	O	呼東	1	大風	hʊŋ55	hung1	hœŋ53	hoeng1
352	㟅	疑	東	通	開	一	平	O	五東	3	崆㟅山皃五東切又魚江切一	jʊŋ21	jung4		njoeng4
353	𣞷	心	東	通	開	一	平	O	蘇公	2	小籠蘇公切又先孔切三	ɬʊŋ55	slung1	ɬœŋ53	sloeng1
354	𢤄	心	東	通	開	一	平	O	蘇公	1	惺𢤄了慧人也	ɬʊŋ55	slung1	ɬœŋ53	sloeng1
355	㬝	心	東	通	開	一	平	O	蘇公	1	白皃出聲譜	ɬʊŋ55	slung1	ɬœŋ53	sloeng1
356	冬	端	冬	通	合	一	平	O	都宗	1	四時之末尸子曰冬爲信北方爲冬冬終也又姓前燕慕容皝左司馬冬壽都宗切七	tʊŋ55	dung1	tœŋ53	doeng1
357	𠔙	端	冬	通	合	一	平	O	都宗	1	古文（四時之末尸子曰冬爲信北方爲冬冬終也又姓前燕慕容皝左司馬冬壽都宗切七）	tʊŋ55	dung1	tœŋ53	doeng1
358	苳	端	冬	通	合	一	平	O	都宗	1	草名	tʊŋ55	dung1	tœŋ53	doeng1
359	鴤	端	冬	通	合	一	平	O	都宗	2	鴤鳥好入水食似鳧形小	tʊŋ55	dung1	tœŋ53	doeng1
360	笗	端	冬	通	合	一	平	O	都宗	1	竹名	tʊŋ55	dung1	tœŋ53	doeng1
361	𩂓	端	冬	通	合	一	平	O	都宗	1	雨皃	tʊŋ55	dung1	tœŋ53	doeng1
362	𧲴	端	冬	通	合	一	平	O	都宗	1	獸如豹有角	tʊŋ55	dung1	tœŋ53	doeng1
363	彤	定	冬	通	合	一	平	O	徒冬	1	赤也丹飾也亦姓彤伯爲成王宗伯徒冬切二十二	tʰʊŋ21	tung4	tœŋ21	doeng4
364	疼	定	冬	通	合	一	平	O	徒冬	1	痛也	tʰʊŋ21	tung4	tœŋ21	doeng4
365	佟	定	冬	通	合	一	平	O	徒冬	1	姓也北燕錄有遼東佟萬以文章知名	tʰʊŋ21	tung4	tœŋ21	doeng4
366	炵	定	冬	通	合	一	平	O	徒冬	2	火盛皃又他冬切	tʰʊŋ21	tung4	tœŋ21	doeng4
367	䳋	定	冬	通	合	一	平	O	徒冬	1	鳥名䳋渠狀如山雞黑身赤足出山海經也	tʰʊŋ21	tung4	tœŋ21	doeng4
368	鼕	定	冬	通	合	一	平	O	徒冬	1	鼓聲	tʰʊŋ21	tung4	tœŋ21	doeng4
369	𢥞	定	冬	通	合	一	平	O	徒冬	1	𢥞𢥞憂也出楚詞	tʰʊŋ21	tung4	tœŋ21	doeng4
370	𢾮	定	冬	通	合	一	平	O	徒冬	1	擊空聲	tʰʊŋ21	tung4	tœŋ21	doeng4
371	爞	定	冬	通	合	一	平	O	徒冬	2	旱熱	tʰʊŋ21	tung4	tœŋ21	doeng4
372	㤏	定	冬	通	合	一	平	O	徒冬	1	惶也	tʰʊŋ21	tung4	tœŋ21	doeng4
373	痋	定	冬	通	合	一	平	O	徒冬	1	動病	tʰʊŋ21	tung4	tœŋ21	doeng4
374	䂈	定	冬	通	合	一	平	O	徒冬	1	剌矛	tʰʊŋ21	tung4	tœŋ21	doeng4
375	鉵	定	冬	通	合	一	平	O	徒冬	1	大鉏	tʰʊŋ21	tung4	tœŋ21	doeng4
376	𧹝	定	冬	通	合	一	平	O	徒冬	1	赤色	tʰʊŋ21	tung4	tœŋ21	doeng4
377	𩦶	定	冬	通	合	一	平	O	徒冬	2	黑虎	tʰʊŋ21	tung4	tœŋ21	doeng4
378	浵	定	冬	通	合	一	平	O	徒冬	1	水名亦水皃	tʰʊŋ21	tung4	tœŋ21	doeng4
379	䶱	定	冬	通	合	一	平	O	徒冬	2	龜名又音終	tʰʊŋ21	tung4	tœŋ21	doeng4
380	𠩁	定	冬	通	合	一	平	O	徒冬	1	楚云深屋	tʰʊŋ21	tung4	tœŋ21	doeng4
381	鉖	定	冬	通	合	一	平	O	徒冬	1	鈞鉖	tʰʊŋ21	tung4	tœŋ21	doeng4
382	𨜳	定	冬	通	合	一	平	O	徒冬	1	古國名	tʰʊŋ21	tung4	tœŋ21	doeng4
383	㠽	定	冬	通	合	一	平	O	徒冬	1	戎云幡也	tʰʊŋ21	tung4	tœŋ21	doeng4
384	赨	定	冬	通	合	一	平	O	徒冬	1	赤蟲	tʰʊŋ21	tung4	tœŋ21	doeng4
385	賨	從	冬	通	合	一	平	O	藏宗	1	戎稅說文曰南蠻賦也藏宗切十一	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
386	琮	從	冬	通	合	一	平	O	藏宗	1	說文云琮瑞玉大八寸似車釭周禮曰以黃琮禮地	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
387	悰	從	冬	通	合	一	平	O	藏宗	1	慮也一曰樂也	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
388	潀	從	冬	通	合	一	平	O	藏宗	3	小水入大水也又徂紅職戎二切	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
389	淙	從	冬	通	合	一	平	O	藏宗	3	水聲又士江切	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
390	慒	從	冬	通	合	一	平	O	藏宗	2	謀也又似由切	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
391	鬃	從	冬	通	合	一	平	O	藏宗	2	高髻又士江切	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
392	㼻	從	冬	通	合	一	平	O	藏宗	2	甖屬又士江切	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
393	孮	從	冬	通	合	一	平	O	藏宗	1	爲族盛孮鄉	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
394	誴	從	冬	通	合	一	平	O	藏宗	1	謀誴樂也	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
395	𢃏	從	冬	通	合	一	平	O	藏宗	1	帛𢃏又布名	tʃʰʊŋ21	cung4	tʃœŋ21	zoeng4
396	農	泥	冬	通	合	一	平	O	奴冬	1	田農也說文作農耕也亦官名漢書曰治粟內史秦官也景帝更名大司農又姓風俗通云神農之後又羌複姓有蘇農氏奴冬切十二	nʊŋ21	nung4	nœŋ21	noeng4
397	䢉	泥	冬	通	合	一	平	O	奴冬	1	上同（田農也說文作農耕也亦官名漢書曰治粟內史秦官也景帝更名大司農又姓風俗通云神農之後又羌複姓有蘇農氏奴冬切十二）	nʊŋ21	nung4	nœŋ21	noeng4
398	辳	泥	冬	通	合	一	平	O	奴冬	1	古文（田農也說文作農耕也亦官名漢書曰治粟內史秦官也景帝更名大司農又姓風俗通云神農之後又羌複姓有蘇農氏奴冬切十二）	nʊŋ21	nung4	nœŋ21	noeng4
399	𨑋	泥	冬	通	合	一	平	O	奴冬	1	籀文（田農也說文作農耕也亦官名漢書曰治粟內史秦官也景帝更名大司農又姓風俗通云神農之後又羌複姓有蘇農氏奴冬切十二）	nʊŋ21	nung4	nœŋ21	noeng4
400	𩟊	泥	冬	通	合	一	平	O	奴冬	2	䭢𩟊強食䭢女耕切	nʊŋ21	nung4	nœŋ21	noeng4
401	噥	泥	冬	通	合	一	平	O	奴冬	2	多言不中	nʊŋ21	nung4	nœŋ21	noeng4
402	𩅽	泥	冬	通	合	一	平	O	奴冬	1	露多	nʊŋ21	nung4	nœŋ21	noeng4
403	憹	泥	冬	通	合	一	平	O	奴冬	1	㦀憹悅也	nʊŋ21	nung4	nœŋ21	noeng4
404	㺜	泥	冬	通	合	一	平	O	奴冬	3	多毛犬也又乃刀切	nʊŋ21	nung4	nœŋ21	noeng4
