tab_id	word	word_note	page	old_jp	old_jp_type	old_jp_note	expl	ipa	jyutping
414	櫂|棹|掉		P29	cháu꜄				tʃau33	zhaau3
415	抄		P29	꜀ch‘áu				tʃʰau55	chaau1
416	巢		P29	꜁ch‘áu				tʃʰau21	chaau4
417	漅		P30	꜁ch‘áu				tʃʰau21	chaau4
418	漅		P30	꜀tsiú	Also pronunced/read			tsiu55	ziu1
419	窠		P30	꜁ch‘áu			A nest in the cave.	tʃʰau21	chaau4
420	窠		P30	꜀wo				wɔ55	wo1
421	轈		P30	꜁ch‘áu				tʃʰau21	chaau4
422	炒		P30	꜂ch‘áu				tʃʰau35	chaau2
423	吵		P30	꜂ch‘áu				tʃʰau35	chaau2
424	鈔		P30	ch‘áu꜄			Interchanged with 抄 to copy; a document, a government paper, a receipt; paper money; …	tʃʰau33	chaau3
425	遮		P30	꜀ché				tʃɛ55	zhe1
426	者		P30	꜂ché				tʃɛ35	zhe2
427	赭		P31	꜂ché				tʃɛ35	zhe2
428	啫		P31	ché꜄				tʃɛ33	zhe3
429	蔗|樜		P31	ché꜄				tʃɛ33	zhe3
430	柘		P31	ché꜄				tʃɛ33	zhe3
431	鷓		P31	ché꜄				tʃɛ33	zhe3
432	這		P31	ché꜄				tʃɛ33	zhe3
433	奢		P31	꜀ch‘é				tʃʰɛ55	che1
434	車		P31	꜀ch‘é				tʃʰɛ55	che1
435	車		P31	꜀kü	Sometimes read			ky55	gyu1
436	且		P31	꜂ch‘é				tʃʰɛ35	che2
437	撦|抯|扯		P31	꜂ch‘é				tʃʰɛ35	che2
438	着|著		P32	chéuk꜆				tʃœk5(3)	zhoek7°
439	着|著		P32	chéuk꜇				tʃœk2	zhoek8
440	妁		P32	chéuk꜆				tʃœk5(3)	zhoek7°
441	勺		P32	chéuk꜆				tʃœk5(3)	zhoek7°
442	灼		P32	chéuk꜆				tʃœk5(3)	zhoek7°
443	酌		P32	chéuk꜆				tʃœk5(3)	zhoek7°
444	杓		P32	chéuk꜆				tʃœk5(3)	zhoek7°
445	杓		P32	꜂púi				pui35	bui2
446	芍		P32	chéuk꜆				tʃœk5(3)	zhoek7°
447	禚		P32	chéuk꜆				tʃœk5(3)	zhoek7°
448	斫		P32	chéuk꜆				tʃœk5(3)	zhoek7°
449	斫		P32	téuk꜆	Often pronunced/spoken			tœk5(3)	doek7°
450	卓		P33	ch‘éuk꜆				tʃʰœk5(3)	choek7°
451	倬		P33	ch‘éuk꜆				tʃʰœk5(3)	choek7°
452	棹		P33	ch‘éuk꜆				tʃʰœk5(3)	choek7°
453	綽		P33	ch‘éuk꜆				tʃʰœk5(3)	choek7°
454	戳		P33	ch‘éuk꜆				tʃʰœk5(3)	choek7°
455	張		P33	꜀chéung				tʃœŋ55	zhoeng1
456	章		P33	꜀chéung				tʃœŋ55	zhoeng1
457	嫜		P33	꜀chéung				tʃœŋ55	zhoeng1
458	彰		P33	꜀chéung				tʃœŋ55	zhoeng1
459	慞		P33	꜀chéung				tʃœŋ55	zhoeng1
460	樟		P33	꜀chéung				tʃœŋ55	zhoeng1
461	漳		P34	꜀chéung				tʃœŋ55	zhoeng1
462	璋		P34	꜀chéung				tʃœŋ55	zhoeng1
463	鄣		P34	꜀chéung				tʃœŋ55	zhoeng1
464	麞		P34	꜀chéung				tʃœŋ55	zhoeng1
465	掌		P34	꜂chéung				tʃœŋ35	zhoeng2
466	長		P34	꜂chéung				tʃœŋ35	zhoeng2
467	悵		P34	chéung꜄				tʃœŋ33	zhoeng3
468	帳		P34	chéung꜄				tʃœŋ33	zhoeng3
469	賬		P34	chéung꜄				tʃœŋ33	zhoeng3
470	漲		P35	chéung꜄				tʃœŋ33	zhoeng3
471	脹		P35	chéung꜄				tʃœŋ33	zhoeng3
472	瘴		P35	chéung꜄				tʃœŋ33	zhoeng3
473	障		P35	chéung꜄				tʃœŋ33	zhoeng3
474	丈		P35	chéung꜅				tʃœŋ22	zhoeng6
475	杖		P35	chéung꜅				tʃœŋ22	zhoeng6
476	仗		P35	chéung꜅				tʃœŋ22	zhoeng6
477	昌		P35	꜀ch‘éung				tʃʰœŋ55	choeng1
478	猖		P36	꜀ch‘éung				tʃʰœŋ55	choeng1
479	倡		P36	꜀ch‘éung			To lead, to go before, to seduce or induce; a leader; an example, a guide; used for the last and next; [꜀ch‘éung tò꜅] to show the way; [꜀ch‘éung ꜀sín], to speak first; [꜀ch‘éung sut꜆], to lead on; [꜀ch‘éung ꜁t‘au], a leader; [꜀ch‘éung lün꜅] to head a riot.	tʃʰœŋ55	choeng1
480	娼		P36	꜀ch‘éung				tʃʰœŋ55	choeng1
481	菖		P36	꜀ch‘éung				tʃʰœŋ55	choeng1
482	閶		P36	꜀ch‘éung				tʃʰœŋ55	choeng1
483	窓|窗|牕		P36	꜀ch‘éung				tʃʰœŋ55	choeng1
484	𢃑	字頭本作「帽」，今從索引作「𢃑」(P.758)	P36	꜀ch‘éung				tʃʰœŋ55	choeng1
485	長		P36	꜁ch‘éung				tʃʰœŋ21	choeng4
486	萇		P36	꜁ch‘éung				tʃʰœŋ21	choeng4
487	腸		P36	꜁ch‘éung				tʃʰœŋ21	choeng4
488	塲|場		P37	꜁ch‘éung				tʃʰœŋ21	choeng4
489	償		P37	꜁ch‘éung				tʃʰœŋ21	choeng4
490	償		P37	꜁shéung	Correctly read/pronunced			ʃœŋ21	shoeng4
491	韔		P37	ch‘éung꜄				tʃʰœŋ33	choeng3
492	唱		P37	ch‘éung꜄				tʃʰœŋ33	choeng3
493	暢		P37	ch‘éung꜄				tʃʰœŋ33	choeng3
494	鬯		P37	ch‘éung꜄				tʃʰœŋ33	choeng3
495	知		P37	꜀chí				tʃi55	zhi1
496	蜘		P38	꜀chí				tʃi55	zhi1
497	之		P38	꜀chí				tʃi55	zhi1
498	芝		P38	꜀chí				tʃi55	zhi1
499	支		P38	꜀chí				tʃi55	zhi1
500	吱		P38	꜀chí				tʃi55	zhi1
501	枝		P38	꜀chí				tʃi55	zhi1
502	肢		P38	꜀chí				tʃi55	zhi1
503	脂		P38	꜀chí				tʃi55	zhi1
504	巵		P38	꜀chí				tʃi55	zhi1
505	梔		P39	꜀chí				tʃi55	zhi1
506	止		P39	꜂chí				tʃi35	zhi2
507	址		P39	꜂chí				tʃi35	zhi2
508	沚		P39	꜂chí				tʃi35	zhi2
509	祉		P39	꜂chí				tʃi35	zhi2
510	趾		P39	꜂chí				tʃi35	zhi2
511	阯		P39	꜂chí				tʃi35	zhi2
512	旨		P39	꜂chí				tʃi35	zhi2
513	指		P39	꜂chí				tʃi35	zhi2
514	黹		P39	꜂chí				tʃi35	zhi2
515	帋|紙		P39	꜂chí				tʃi35	zhi2
516	祗		P40	꜂chí				tʃi35	zhi2
517	咫		P40	꜂chí				tʃi35	zhi2
518	枳		P40	꜂chí				tʃi35	zhi2
519	軹		P40	꜂chí				tʃi35	zhi2
520	𫪦		P40	chí꜄				tʃi33	zhi3
521	志		P40	chí꜄				tʃi33	zhi3
522	誌|識		P40	chí꜄				tʃi33	zhi3
523	痣		P40	chí꜄				tʃi33	zhi3
524	至		P40	chí꜄				tʃi33	zhi3
525	致		P40	chí꜄				tʃi33	zhi3
526	緻		P9*	chí꜄				tʃi33	zhi3
527	輊		P9*	chí꜄				tʃi33	zhi3
528	觶		P9*	chí꜄				tʃi33	zhi3
529	摯		P9*	chí꜄				tʃi33	zhi3
530	贄		P9*	chí꜄				tʃi33	zhi3
531	鷙		P9*	chí꜄				tʃi33	zhi3
532	質		P9*	chí꜄				tʃi33	zhi3
533	躓		P9*	chí꜄				tʃi33	zhi3
534	智		P9*	chí꜄				tʃi33	zhi3
535	置|寘		P9*	chí꜄				tʃi33	zhi3
536	疐		P9*	chí꜄				tʃi33	zhi3
537	治		P9*	chí꜅				tʃi22	zhi6
538	値|值		P10*	chí꜅				tʃi22	zhi6
539	雉		P10*	chí꜅				tʃi22	zhi6
540	穉|稚		P10*	chí꜅				tʃi22	zhi6
541	彘		P10*	chí꜅				tʃi22	zhi6
542	痔		P10*	chí꜅				tʃi22	zhi6
543	癡|痴		P10*	꜀ch‘í				tʃʰi55	chi1
544	胝		P10*	꜀ch‘í				tʃʰi55	chi1
545	鴟		P10*	꜀ch‘í				tʃʰi55	chi1
546	笞		P10*	꜀ch‘í				tʃʰi55	chi1
547	呞|𪗪		P10*	꜀ch‘í				tʃʰi55	chi1
548	褫		P10*	꜀ch‘í				tʃʰi55	chi1
549	𥼝|黐		P10*	꜀ch‘í				tʃʰi55	chi1
550	蚩		P10*	꜀ch‘í				tʃʰi55	chi1
551	嗤		P10*	꜀ch‘í				tʃʰi55	chi1
552	媸		P11*	꜀ch‘í				tʃʰi55	chi1
553	墀		P11*	꜁ch‘í				tʃʰi21	chi4
554	遲		P11*	꜁ch‘í				tʃʰi21	chi4
555	坻		P11*	꜁ch‘í				tʃʰi21	chi4
556	蚳		P11*	꜁ch‘í				tʃʰi21	chi4
557	池		P11*	꜁ch‘í				tʃʰi21	chi4
558	馳		P11*	꜁ch‘í				tʃʰi21	chi4
559	持		P11*	꜁ch‘í				tʃʰi21	chi4
560	篪		P11*	꜁ch‘í				tʃʰi21	chi4
561	踟		P11*	꜁ch‘í				tʃʰi21	chi4
562	始		P11*	꜂ch‘í				tʃʰi35	chi2
563	弛		P11*	꜂ch‘í				tʃʰi35	chi2
564	杝|柂		P12*	꜂ch‘í				tʃʰi35	chi2
565	杝|柂		P12*	꜁í	Also pronunced/read			ji21	ji4
566	杝|柂		P12*	꜁lí	Also pronunced/read			li21	li4
567	杝|柂		P12*	꜁t‘o	Also pronunced/read			tʰɔ21	to4
568	恥|耻		P12*	꜂ch‘í				tʃʰi35	chi2
569	齒		P12*	꜂ch‘í				tʃʰi35	chi2
570	侈		P12*	꜂ch‘í				tʃʰi35	chi2
571	哆		P12*	꜂ch‘í				tʃʰi35	chi2
572	哆		P12*	꜀ch‘é				tʃʰɛ55	che1
573	豕		P12*	꜂ch‘í				tʃʰi35	chi2
574	矢		P12*	꜂ch‘í				tʃʰi35	chi2
575	熾		P12*	ch‘í꜄				tʃʰi33	chi3
576	幟		P12*	ch‘í꜄				tʃʰi33	chi3
577	啻		P12*	ch‘í꜄				tʃʰi33	chi3
578	啻		P12*	tai꜄	Often pronunced/spoken			tɐi33	dai3
579	翅|翄		P12*	ch‘í꜄				tʃʰi33	chi3
580	懥		P12*	ch‘í꜄				tʃʰi33	chi3
581	饎|糦		P12*	ch‘í꜄				tʃʰi33	chi3
582	職		P13*	chik꜆				tʃɪk5	zhik7
583	織		P13*	chik꜆				tʃɪk5	zhik7
584	陟		P13*	chik꜆				tʃɪk5	zhik7
585	直		P13*	chik꜇				tʃɪk2	zhik8
586	値|值		P13*	chik꜇				tʃɪk2	zhik8
587	殖		P13*	chik꜇				tʃɪk2	zhik8
588	植		P13*	chik꜇				tʃɪk2	zhik8
589	埴		P14*	chik꜇				tʃɪk2	zhik8
590	稙		P14*	chik꜇				tʃɪk2	zhik8
591	摭|拓		P14*	chik꜇				tʃɪk2	zhik8
592	摭|拓		P14*	t‘ok꜆				tʰɔk5(3)	tok7°
593	湜		P14*	chik꜇				tʃɪk2	zhik8
594	隻		P14*，713	chik꜇				tʃɪk2	zhik8
595	隻		P14*，713	chek꜇	Usually pronunced/read			tʃɛk2	zhek8
596	蹠|跖		P14*	chik꜇				tʃɪk2	zhik8
597	蹠|跖		P14*	chek꜇	Usually pronunced/read			tʃɛk2	zhek8
598	炙		P14*	chik꜇				tʃɪk2	zhik8
599	炙		P14*	chek꜇	Usually pronunced/read			tʃɛk2	zhek8
600	赤		P14*	ch‘ik꜆				tʃʰɪk5	chik7
601	勅|敕		P14*	ch‘ik꜆				tʃʰɪk5	chik7
602	斥		P14*	ch‘ik꜆				tʃʰɪk5	chik7
603	叱		P15*	ch‘ik꜆				tʃʰɪk5	chik7
604	螫		P15*	ch‘ik꜆				tʃʰɪk5	chik7
605	鷘		P15*	ch‘ik꜆				tʃʰɪk5	chik7
606	尺		P15*	ch‘ik꜇				tʃʰɪk2	chik8
607	尺		P15*	ch‘ek꜇	Usually pronunced/read			tʃʰɛk2	chek8
608	占		P15*	꜀chím				tʃim55	zhim1
609	沾		P15*	꜀chím				tʃim55	zhim1
610	霑		P15*	꜀chím				tʃim55	zhim1
611	覘		P15*	꜀chím				tʃim55	zhim1
612	粘		P15*	꜀chím				tʃim55	zhim1
613	黏		P16*	꜀chím				tʃim55	zhim1
614	詹		P16*	꜀chím				tʃim55	zhim1
615	瞻		P16*	꜀chím				tʃim55	zhim1
616	襜		P16*	꜀chím				tʃim55	zhim1
617	幨		P16*	꜀chím				tʃim55	zhim1
618	譫		P16*	꜀chím				tʃim55	zhim1
619	䠨		P16*	꜀chím				tʃim55	zhim1
620	占|佔		P16*	chím꜄				tʃim33	zhim3
621	諂|𨶒|閻		P16*	꜂ch‘ím				tʃʰim35	chim2
622	旃|㫋		P16*	꜀chín				tʃin55	zhin1
623	儃		P16*	꜀chín				tʃin55	zhin1
624	儃		P16*	shín꜄				ʃin33	shin3
625	毡|氊|氈		P16*	꜀chín				tʃin55	zhin1
626	皽		P17*	꜀chín				tʃin55	zhin1
627	羶		P17*	꜀chín				tʃin55	zhin1
628	邅		P17*	꜀chín				tʃin55	zhin1
629	顫		P17*	꜀chín				tʃin55	zhin1
630	饘		P17*	꜀chín				tʃin55	zhin1
631	鱣		P17*	꜀chín				tʃin55	zhin1
632	鸇		P17*	꜀chín				tʃin55	zhin1
633	展		P17*	꜂chín				tʃin35	zhin2
634	碾		P17*	꜂chín				tʃin35	zhin2
635	輾		P17*	꜂chín				tʃin35	zhin2
636	闡		P17*	꜂chín				tʃin35	zhin2
637	戰		P17*	chín꜄				tʃin33	zhin3
638	廛		P17*	꜁ch‘ín				tʃʰin21	chin4
639	纏		P17*	꜁ch‘ín				tʃʰin21	chin4
640	躔		P18*	꜁ch‘ín				tʃʰin21	chin4
641	正		P18*	꜀ching				tʃɪŋ55	zhing1
642	征		P18*	꜀ching				tʃɪŋ55	zhing1
643	貞		P18*	꜀ching				tʃɪŋ55	zhing1
644	偵		P18*	꜀ching				tʃɪŋ55	zhing1
645	楨		P18*	꜀ching				tʃɪŋ55	zhing1
646	禎		P18*	꜀ching				tʃɪŋ55	zhing1
647	烝		P18*	꜀ching				tʃɪŋ55	zhing1
648	蒸		P18*	꜀ching				tʃɪŋ55	zhing1
649	蒸		P18*	ching꜄				tʃɪŋ33	zhing3
650	徵|徴		P19*	꜀ching				tʃɪŋ55	zhing1
651	癥		P19*	꜀ching				tʃɪŋ55	zhing1
652	鉦		P19*	꜀ching				tʃɪŋ55	zhing1
653	整		P19*	꜂ching				tʃɪŋ35	zhing2
654	整		P19*	꜂cheng	Often pronunced/spoken			tʃɛŋ35	zheng2
655	正		P19*	ching꜄				tʃɪŋ33	zhing3
656	正		P19*	cheng꜄	Often pronunced/spoken			tʃɛŋ33	zheng3
657	政		P19*	ching꜄				tʃɪŋ33	zhing3
658	證		P20*	ching꜄				tʃɪŋ33	zhing3
659	証		P20*	ching꜄				tʃɪŋ33	zhing3
660	症		P20*	ching꜄				tʃɪŋ33	zhing3
661	稱		P20*	꜀ch‘ing				tʃʰɪŋ55	ching1
662	秤		P20*	꜀ch‘ing				tʃʰɪŋ55	ching1
663	程		P20*	꜁ch‘ing				tʃʰɪŋ21	ching4
664	呈		P20*	꜁ch‘ing				tʃʰɪŋ21	ching4
665	裎		P21*	꜁ch‘ing				tʃʰɪŋ21	ching4
666	埕		P21*	꜁ch‘ing				tʃʰɪŋ21	ching4
667	酲		P21*	꜁ch‘ing				tʃʰɪŋ21	ching4
668	惩|懲		P21*	꜁ch‘ing				tʃʰɪŋ21	ching4
669	瞪		P21*	꜁ch‘ing				tʃʰɪŋ21	ching4
670	澄		P21*	꜁ch‘ing				tʃʰɪŋ21	ching4
671	澄		P21*	tang꜅	Often read in Canton		Washed or levigated flour	tɐŋ22	dang6
672	逞		P21*	꜂ch‘ing				tʃʰɪŋ35	ching2
673	郢		P21*	꜂ch‘ing				tʃʰɪŋ35	ching2
674	拯		P21*	꜂ch‘ing				tʃʰɪŋ35	ching2
675	赬		P21*	꜂ch‘ing				tʃʰɪŋ35	ching2
676	檉		P21*	꜂ch‘ing				tʃʰɪŋ35	ching2
677	蟶		P21*	꜂ch‘ing				tʃʰɪŋ35	ching2
678	稱		P21*	ch‘ing꜄				tʃʰɪŋ33	ching3
679	鄭		P21*	ch‘ing꜅				tʃʰɪŋ22	ching6
680	摺		P22*	chíp꜆				tʃip5(3)	zhip7°
681	囁		P22*	chíp꜆				tʃip5(3)	zhip7°
682	慴		P22*	chíp꜆				tʃip5(3)	zhip7°
683	襵		P22*	chíp꜆				tʃip5(3)	zhip7°
684	褶		P22*	chíp꜆				tʃip5(3)	zhip7°
685	褶		P22*	cháp꜆				tʃap5(3)	zhaap7°
686	褶		P22*	tsáp꜆				tsap5(3)	zaap7°
687	輒		P22*	chíp꜆				tʃip5(3)	zhip7°
688	折		P22*	chít꜆				tʃit5(3)	zhit7°
689	哲|喆		P22*	chít꜆				tʃit5(3)	zhit7°
690	浙	字頭本作「淅」，今從索引作「浙」(P.777)	P23*	chít꜆				tʃit5(3)	zhit7°
691	蜇		P23*	chít꜆				tʃit5(3)	zhit7°
692	設		P23*	ch‘ít꜆				tʃʰit5(3)	chit7°
693	徹		P23*	ch‘ít꜆				tʃʰit5(3)	chit7°
694	撤		P23*	ch‘ít꜆				tʃʰit5(3)	chit7°
695	澈		P23*	ch‘ít꜆				tʃʰit5(3)	chit7°
696	轍		P23*	ch‘ít꜆				tʃʰit5(3)	chit7°
697	掣		P23*	ch‘ít꜆				tʃʰit5(3)	chit7°
698	朝|晁		P23*	꜀chiú				tʃiu55	zhiu1
699	招		P24*	꜀chiú				tʃiu55	zhiu1
700	沼		P24*	꜂chiú				tʃiu35	zhiu2
701	照|炤		P24*	chiú꜄				tʃiu33	zhiu3
702	詔		P24*	chiú꜄				tʃiu33	zhiu3
703	召		P24*	chiú꜅				tʃiu22	zhiu6
704	趙		P24*	chiú꜅				tʃiu22	zhiu6
705	兆		P24*	chiú꜅				tʃiu22	zhiu6
706	齸		P24*	chiú꜅				tʃiu22	zhiu6
707	齸		P24*	yik꜇				jɪk2	jik8
708	旐		P24*	chiú꜅				tʃiu22	zhiu6
709	昭		P25*	꜀ch‘iú				tʃʰiu55	chiu1
710	弨		P25*	꜀ch‘iú				tʃʰiu55	chiu1
711	超		P25*	꜀ch‘iú				tʃʰiu55	chiu1
712	釗		P25*	꜀ch‘iú				tʃʰiu55	chiu1
713	潮		P25*	꜁ch‘iú				tʃʰiu21	chiu4
714	朝		P25*	꜁ch‘iú				tʃʰiu21	chiu4
715	爼		P25*	꜂cho				tʃɔ35	zho2
716	阻		P25*	꜂cho				tʃɔ35	zho2
717	岨		P26*	꜂cho				tʃɔ35	zho2
718	詛		P26*	cho꜄				tʃɔ33	zho3
719	詛		P26*	chù꜄	Also pronunced/read			tʃœ33	zhoe3
720	詛		P26*	chü꜄	Also pronunced/read			tʃy33	zhyu3
721	助		P26*	cho꜅				tʃɔ22	zho6
722	初		P26*	꜀ch‘o				tʃʰɔ55	cho1
723	唨		P26*	꜀ch‘o				tʃʰɔ55	cho1
724	芻		P26*	꜀ch‘o				tʃʰɔ55	cho1
725	雛|鶵		P26*	꜁ch‘o				tʃʰɔ21	cho4
726	鉏|鋤		P26*	꜁ch‘o				tʃʰɔ21	cho4
727	楚		P26*	꜂ch‘o				tʃʰɔ35	cho2
728	憷		P26*	꜂ch‘o				tʃʰɔ35	cho2
729	礎		P26*	꜂ch‘o				tʃʰɔ35	cho2
730	濯		P26*	chok꜇				tʃɔk2	zhok8
731	莊|荘		P27*	꜀chong				tʃɔŋ55	zhong1
732	庄		P27*	꜀chong				tʃɔŋ55	zhong1
733	粧|妝|妆		P27*	꜀chong				tʃɔŋ55	zhong1
734	裝|装		P27*	꜀chong				tʃɔŋ55	zhong1
735	樁		P27*	꜀chong				tʃɔŋ55	zhong1
736	䚎		P27*	꜀chong				tʃɔŋ55	zhong1
737	幢		P28*	꜁chong				tʃɔŋ21	zhong4
738	壯|壮		P28*	chong꜄				tʃɔŋ33	zhong3
739	狀|状		P28*	chong꜅				tʃɔŋ22	zhong6
740	撞		P28*	chong꜅				tʃɔŋ22	zhong6
741	創|刅		P28*	꜀ch‘ong				tʃʰɔŋ55	chong1
742	瘡		P28*	꜀ch‘ong				tʃʰɔŋ55	chong1
743	床|牀		P28*	꜁ch‘ong				tʃʰɔŋ21	chong4
744	厰|廠		P29*	꜂ch‘ong				tʃʰɔŋ35	chong2
745	𢠵		P29*	꜂ch‘ong				tʃʰɔŋ35	chong2
746	昶		P29*	꜂ch‘ong			Interchanged with 暢. A long day; bright, thorough, extended; filled	tʃʰɔŋ35	chong2
747	闖		P29*	꜂ch‘ong				tʃʰɔŋ35	chong2
748	闖		P29*	꜀sham				ʃɐm55	sham1
749	愴		P29*	꜂ch‘ong				tʃʰɔŋ35	chong2
750	創|刱|剏|剙		P29*	ch‘ong꜄				tʃʰɔŋ33	chong3
751	諸		P29*	꜀chü				tʃy55	zhyu1
752	猪|豬		P29*	꜀chü				tʃy55	zhyu1
753	瀦		P29*	꜀chü				tʃy55	zhyu1
754	朱		P29*	꜀chü				tʃy55	zhyu1
755	侏		P30*	꜀chü				tʃy55	zhyu1
756	株		P30*	꜀chü				tʃy55	zhyu1
757	洙		P30*	꜀chü				tʃy55	zhyu1
758	珠		P30*	꜀chü				tʃy55	zhyu1
759	硃		P30*	꜀chü				tʃy55	zhyu1
760	祩		P30*	꜀chü				tʃy55	zhyu1
761	䏭		P30*	꜀chü				tʃy55	zhyu1
762	茱		P30*	꜀chü				tʃy55	zhyu1
763	蛛		P30*	꜀chü				tʃy55	zhyu1
764	誅		P30*	꜀chü				tʃy55	zhyu1
765	邾		P30*	꜀chü				tʃy55	zhyu1
766	銖		P30*	꜀chü				tʃy55	zhyu1
767	丶		P30*	꜂chü				tʃy35	zhyu2
768	主		P30*	꜂chü				tʃy35	zhyu2
769	麈		P31*	꜂chü				tʃy35	zhyu2
770	煮|煑		P31*	꜂chü				tʃy35	zhyu2
771	渚		P31*	꜂chü				tʃy35	zhyu2
772	翥		P31*	꜂chü				tʃy35	zhyu2
773	著		P31*	chü꜄				tʃy33	zhyu3
774	注		P31*	chü꜄				tʃy33	zhyu3
775	註		P31*	chü꜄				tʃy33	zhyu3
776	炷		P31*	chü꜄				tʃy33	zhyu3
777	蛀		P31*	chü꜄				tʃy33	zhyu3
778	駐		P31*	chü꜄				tʃy33	zhyu3
779	霔		P31*	chü꜄				tʃy33	zhyu3
780	鑄		P31*	chü꜄				tʃy33	zhyu3
781	住		P31*	chü꜅				tʃy22	zhyu6
782	筯|箸		P31*	chü꜅				tʃy22	zhyu6
783	蜍		P32*	꜁ch‘ü				tʃʰy21	chyu4
784	除		P32*	꜁ch‘ü				tʃʰy21	chyu4
785	滁		P32*	꜁ch‘ü				tʃʰy21	chyu4
786	篨		P32*	꜁ch‘ü				tʃʰy21	chyu4
787	樞	字頭本作「摳」，今從索引作「樞」(P.772)	P32*	꜁ch‘ü				tʃʰy21	chyu4
788	儲		P32*	꜁ch‘ü				tʃʰy21	chyu4
789	廚|厨|㕑|𢊍		P32*	꜁ch‘ü				tʃʰy21	chyu4
790	𨆼|蹰|躕		P32*	꜁ch‘ü				tʃʰy21	chyu4
791	躇		P32*	꜁ch‘ü				tʃʰy21	chyu4
792	處|処		P32*	꜂ch‘ü				tʃʰy35	chyu2
793	佇|竚		P32*	꜃ch‘ü				tʃʰy13	chyu5
794	宁		P32*	꜃ch‘ü				tʃʰy13	chyu5
795	紵		P32*	꜃ch‘ü				tʃʰy13	chyu5
796	羜		P32*	꜃ch‘ü				tʃʰy13	chyu5
797	苧		P33*	꜃ch‘ü				tʃʰy13	chyu5
798	貯		P33*	꜃ch‘ü				tʃʰy13	chyu5
799	楮		P33*	꜃ch‘ü				tʃʰy13	chyu5
800	杼		P33*	꜃ch‘ü				tʃʰy13	chyu5
801	柱		P33*	꜃ch‘ü				tʃʰy13	chyu5
802	拄		P33*	꜃ch‘ü				tʃʰy13	chyu5
803	杵		P33*	꜃ch‘ü				tʃʰy13	chyu5
804	處		P33*	ch‘ü꜄				tʃʰy33	chyu3
805	追		P33*	꜀chui				tʃʊy55	zheoi1
806	錐		P33*	꜀chui				tʃʊy55	zheoi1
807	騅		P33*	꜀chui				tʃʊy55	zheoi1
808	墜|隊		P33*	chui꜅				tʃʊy22	zheoi6
809	縋		P33*	chui꜅				tʃʊy22	zheoi6
810	贅		P34*	chui꜅				tʃʊy22	zheoi6
811	綴		P34*	chui꜅				tʃʊy22	zheoi6
812	吹|龡		P34*	꜀ch‘ui				tʃʰʊy55	cheoi1
813	炊		P34*	꜀ch‘ui				tʃʰʊy55	cheoi1
814	推		P34*	꜀ch‘ui				tʃʰʊy55	cheoi1
815	槌|椎		P34*	꜁ch‘ui				tʃʰʊy21	cheoi4
816	搥		P34*	꜁ch‘ui				tʃʰʊy21	cheoi4
817	錘|鎚		P34*	꜁ch‘ui				tʃʰʊy21	cheoi4
818	揣		P34*	꜂ch‘ui				tʃʰʊy35	cheoi2
819	揣		P34*	꜂ch‘ün	Also pronunced/read			tʃʰyn35	chyun2
820	惴		P34*	꜂ch‘ui				tʃʰʊy35	cheoi2
821	竹		P34*	chuk꜆				tʃʊk5	zhuk7
822	築		P34*	chuk꜆				tʃʊk5	zhuk7
823	筑		P35*	chuk꜆				tʃʊk5	zhuk7
824	竺		P35*	chuk꜆				tʃʊk5	zhuk7
825	柷		P35*	chuk꜆				tʃʊk5	zhuk7
826	祝		P35*	chuk꜆				tʃʊk5	zhuk7
827	囑		P35*	chuk꜆				tʃʊk5	zhuk7
828	矚		P35*	chuk꜆				tʃʊk5	zhuk7
829	燭		P35*	chuk꜆				tʃʊk5	zhuk7
830	粥		P35*	chuk꜆				tʃʊk5	zhuk7
831	粥		P35*	yuk꜇	Also pronunced/read			jʊk2	juk8
832	捉		P35*	chuk꜆				tʃʊk5	zhuk7
833	逐		P35*	chuk꜇				tʃʊk2	zhuk8
834	蓫		P35*	chuk꜇				tʃʊk2	zhuk8
835	濁		P35*	chuk꜇				tʃʊk2	zhuk8
836	躅		P35*	chuk꜇				tʃʊk2	zhuk8
837	妯		P35*	chuk꜇			Two sisters-in-law call each other [chuk꜇ ꜃lí]; also called [chau꜄ ꜃lí] in Canton.	tʃʊk2	zhuk8
838	軸		P35*	chuk꜇				tʃʊk2	zhuk8
839	畜		P36*	ch‘uk꜆				tʃʰʊk5	chuk7
840	蓄		P36*	ch‘uk꜆				tʃʰʊk5	chuk7
841	慉		P36*	ch‘uk꜆				tʃʰʊk5	chuk7
842	搐		P36*	ch‘uk꜆				tʃʰʊk5	chuk7
843	束		P36*	ch‘uk꜆				tʃʰʊk5	chuk7
844	矗		P36*	ch‘uk꜆				tʃʰʊk5	chuk7
845	觸		P36*	ch‘uk꜆				tʃʰʊk5	chuk7
846	啍		P36*	꜀chun				tʃʊn55	zheon1
847	啍		P36*	꜀tun				tʊn55	deon1
848	諄		P36*	꜀chun				tʃʊn55	zheon1
849	肫		P36*	꜀chun				tʃʊn55	zheon1
850	窀		P36*	꜀chun				tʃʊn55	zheon1
851	迍		P36*	꜀chun				tʃʊn55	zheon1
852	屯		P36*	꜂chun				tʃʊn35	zheon2
853	准		P36*	꜂chun				tʃʊn35	zheon2
854	凖|準		P36*	꜂chun				tʃʊn35	zheon2
855	圳		P36*	chun꜄				tʃʊn33	zheon3
856	春		P37*	꜀ch‘un				tʃʰʊn55	cheon1
857	椿		P37*	꜀ch‘un				tʃʰʊn55	cheon1
